order_id,order_date,order_time,city,pizza_name,category,size,quantity,price,delivery_time,payment_mode,customer_rating,total_amount
2852,4/28/2024,19:00:00,Hyderabad,Margherita,Veg,S,3,518,27,Card,4,1554
2853,4/28/2024,20:00:00,Pune,Farmhouse,Non-Veg,M,1,538,43,UPI,2,538
2854,4/28/2024,21:00:00,Bangalore,Margherita,Veg,L,1,554,41,Wallet,3,554
2855,4/28/2024,22:00:00,Mumbai,Peppy Paneer,Veg,L,1,331,59,Card,2,331
2856,4/28/2024,23:00:00,Hyderabad,Peppy Paneer,Veg,S,2,241,58,UPI,2,482
2857,4/29/2024,0:00:00,Bangalore,Peppy Paneer,Veg,L,1,551,40,Card,4,551
2858,4/29/2024,1:00:00,Delhi,Pepper Barbecue,Veg,M,4,309,45,Cash,3,1236
2859,4/29/2024,2:00:00,Delhi,Farmhouse,Non-Veg,L,3,269,29,Card,3,807
2860,4/29/2024,3:00:00,Bangalore,Pepper Barbecue,Veg,S,3,483,32,Wallet,4,1449
2861,4/29/2024,4:00:00,Mumbai,Farmhouse,Veg,S,1,325,33,Cash,1,325
2862,4/29/2024,5:00:00,Delhi,Margherita,Non-Veg,M,2,547,28,Card,4,1094
2863,4/29/2024,6:00:00,Pune,Pepper Barbecue,Veg,L,4,495,26,UPI,5,1980
2864,4/29/2024,7:00:00,Chennai,Pepper Barbecue,Veg,S,4,378,58,UPI,3,1512
2865,4/29/2024,8:00:00,Bangalore,Pepper Barbecue,Non-Veg,S,3,497,50,Wallet,4,1491
2866,4/29/2024,9:00:00,Bangalore,Veg Extravaganza,Veg,L,3,573,35,Wallet,2,1719
2867,4/29/2024,10:00:00,Delhi,Margherita,Veg,L,4,396,27,UPI,2,1584
2868,4/29/2024,11:00:00,Mumbai,Peppy Paneer,Veg,S,3,460,34,Card,2,1380
2869,4/29/2024,12:00:00,Pune,Margherita,Veg,L,1,300,44,Card,4,300
2870,4/29/2024,13:00:00,Mumbai,Veg Extravaganza,Non-Veg,M,4,260,57,Card,1,1040
2871,4/29/2024,14:00:00,Hyderabad,Farmhouse,Non-Veg,M,3,382,34,Cash,5,1146
2872,4/29/2024,15:00:00,Hyderabad,Margherita,Veg,M,1,496,44,UPI,2,496
2873,4/29/2024,16:00:00,Chennai,Pepper Barbecue,Veg,M,1,566,26,Cash,4,566
2874,4/29/2024,17:00:00,Delhi,Peppy Paneer,Veg,M,4,208,45,UPI,1,832
2875,4/29/2024,18:00:00,Delhi,Peppy Paneer,Non-Veg,M,1,405,27,Card,3,405
2876,4/29/2024,19:00:00,Delhi,Farmhouse,Veg,M,4,517,37,UPI,3,2068
2877,4/29/2024,20:00:00,Chennai,Margherita,Veg,L,1,253,40,Card,5,253
2878,4/29/2024,21:00:00,Hyderabad,Veg Extravaganza,Non-Veg,L,4,379,35,Card,4,1516
2879,4/29/2024,22:00:00,Mumbai,Farmhouse,Non-Veg,M,4,303,22,Card,4,1212
2880,4/29/2024,23:00:00,Chennai,Margherita,Veg,S,4,325,20,Card,2,1300
2881,4/30/2024,0:00:00,Chennai,Chicken Dominator,Veg,M,4,233,32,Card,1,932
2882,4/30/2024,1:00:00,Mumbai,Peppy Paneer,Veg,L,1,364,51,UPI,5,364
2883,4/30/2024,2:00:00,Delhi,Veg Extravaganza,Veg,M,4,497,31,Wallet,1,1988
2884,4/30/2024,3:00:00,Pune,Pepper Barbecue,Non-Veg,M,3,469,50,UPI,5,1407
2885,4/30/2024,4:00:00,Mumbai,Veg Extravaganza,Non-Veg,S,1,488,21,Card,4,488
2886,4/30/2024,5:00:00,Hyderabad,Pepper Barbecue,Non-Veg,M,4,317,27,UPI,4,1268
2887,4/30/2024,6:00:00,Bangalore,Veg Extravaganza,Veg,M,1,553,44,UPI,5,553
2888,4/30/2024,7:00:00,Bangalore,Peppy Paneer,Veg,L,1,291,24,UPI,1,291
2889,4/30/2024,8:00:00,Chennai,Pepper Barbecue,Veg,M,1,299,21,Wallet,3,299
2890,4/30/2024,9:00:00,Bangalore,Margherita,Veg,S,1,286,57,UPI,3,286
2891,4/30/2024,10:00:00,Pune,Pepper Barbecue,Non-Veg,M,4,433,58,UPI,2,1732
2892,4/30/2024,11:00:00,Delhi,Farmhouse,Veg,L,1,323,22,Cash,2,323
2893,4/30/2024,12:00:00,Hyderabad,Margherita,Veg,M,3,402,57,UPI,1,1206
2894,4/30/2024,13:00:00,Pune,Farmhouse,Veg,M,1,231,41,Cash,4,231
2895,4/30/2024,14:00:00,Hyderabad,Veg Extravaganza,Veg,M,1,556,59,Cash,1,556
2896,4/30/2024,15:00:00,Hyderabad,Margherita,Veg,L,3,238,52,Card,5,714
2897,4/30/2024,16:00:00,Delhi,Veg Extravaganza,Non-Veg,S,4,293,51,UPI,3,1172
2898,4/30/2024,17:00:00,Chennai,Chicken Dominator,Veg,M,3,209,36,UPI,2,627
2899,4/30/2024,18:00:00,Bangalore,Veg Extravaganza,Non-Veg,L,2,414,37,UPI,1,828
2900,4/30/2024,19:00:00,Delhi,Veg Extravaganza,Veg,L,3,299,22,UPI,1,897
2901,4/30/2024,20:00:00,Pune,Farmhouse,Veg,M,4,443,25,UPI,5,1772
2902,4/30/2024,21:00:00,Chennai,Pepper Barbecue,Non-Veg,L,3,257,32,Cash,4,771
2903,4/30/2024,22:00:00,Pune,Chicken Dominator,Veg,M,1,556,50,Card,4,556
2904,4/30/2024,23:00:00,Chennai,Veg Extravaganza,Non-Veg,M,4,519,36,UPI,3,2076
2905,5/1/2024,0:00:00,Pune,Veg Extravaganza,Veg,M,2,218,40,UPI,2,436
2906,5/1/2024,1:00:00,Delhi,Chicken Dominator,Veg,S,4,556,35,Card,4,2224
2907,5/1/2024,2:00:00,Chennai,Chicken Dominator,Non-Veg,M,1,316,36,UPI,4,316
2908,5/1/2024,3:00:00,Chennai,Margherita,Non-Veg,M,2,335,51,Cash,4,670
2909,5/1/2024,4:00:00,Hyderabad,Farmhouse,Non-Veg,L,4,526,20,UPI,1,2104
2910,5/1/2024,5:00:00,Hyderabad,Chicken Dominator,Veg,L,4,495,57,Cash,4,1980
2911,5/1/2024,6:00:00,Mumbai,Chicken Dominator,Veg,M,1,212,27,Card,5,212
2912,5/1/2024,7:00:00,Pune,Peppy Paneer,Non-Veg,M,3,300,20,Wallet,3,900
2913,5/1/2024,8:00:00,Hyderabad,Pepper Barbecue,Non-Veg,S,3,579,21,UPI,4,1737
2914,5/1/2024,9:00:00,Mumbai,Chicken Dominator,Veg,M,2,354,56,UPI,2,708
2915,5/1/2024,10:00:00,Hyderabad,Farmhouse,Veg,M,1,281,43,Card,1,281
2916,5/1/2024,11:00:00,Pune,Pepper Barbecue,Non-Veg,S,1,287,46,Wallet,5,287
2917,5/1/2024,12:00:00,Chennai,Pepper Barbecue,Veg,M,3,304,39,Card,3,912
2918,5/1/2024,13:00:00,Bangalore,Veg Extravaganza,Veg,M,3,329,40,Card,1,987
2919,5/1/2024,14:00:00,Pune,Veg Extravaganza,Non-Veg,L,2,471,56,UPI,5,942
2920,5/1/2024,15:00:00,Delhi,Veg Extravaganza,Veg,L,3,213,54,UPI,1,639
2921,5/1/2024,16:00:00,Hyderabad,Veg Extravaganza,Veg,M,2,327,57,UPI,3,654
2922,5/1/2024,17:00:00,Hyderabad,Peppy Paneer,Non-Veg,M,4,259,34,Card,3,1036
2923,5/1/2024,18:00:00,Chennai,Chicken Dominator,Veg,M,2,426,49,UPI,4,852
2924,5/1/2024,19:00:00,Delhi,Veg Extravaganza,Non-Veg,S,2,216,23,UPI,2,432
2925,5/1/2024,20:00:00,Chennai,Margherita,Veg,S,2,244,58,Card,4,488
2926,5/1/2024,21:00:00,Delhi,Veg Extravaganza,Veg,S,4,237,34,Wallet,1,948
2927,5/1/2024,22:00:00,Bangalore,Chicken Dominator,Veg,S,3,323,42,Card,4,969
2928,5/1/2024,23:00:00,Hyderabad,Veg Extravaganza,Non-Veg,S,2,559,34,Card,3,1118
2929,5/2/2024,0:00:00,Hyderabad,Peppy Paneer,Veg,S,3,263,45,Wallet,3,789
2930,5/2/2024,1:00:00,Bangalore,Farmhouse,Veg,S,2,576,31,UPI,3,1152
2931,5/2/2024,2:00:00,Mumbai,Farmhouse,Veg,M,3,452,37,UPI,4,1356
2932,5/2/2024,3:00:00,Chennai,Chicken Dominator,Veg,L,2,461,25,Card,5,922
2933,5/2/2024,4:00:00,Bangalore,Farmhouse,Veg,L,3,311,37,UPI,4,933
2934,5/2/2024,5:00:00,Chennai,Farmhouse,Veg,S,1,301,43,UPI,4,301
2935,5/2/2024,6:00:00,Pune,Margherita,Veg,M,4,248,57,UPI,4,992
2936,5/2/2024,7:00:00,Hyderabad,Chicken Dominator,Veg,L,2,476,47,Card,4,952
2937,5/2/2024,8:00:00,Chennai,Chicken Dominator,Non-Veg,S,4,426,34,UPI,3,1704
2938,5/2/2024,9:00:00,Delhi,Farmhouse,Non-Veg,L,2,222,38,UPI,2,444
2939,5/2/2024,10:00:00,Chennai,Farmhouse,Veg,M,1,531,24,UPI,4,531
2940,5/2/2024,11:00:00,Pune,Farmhouse,Veg,L,1,384,23,UPI,4,384
2941,5/2/2024,12:00:00,Hyderabad,Pepper Barbecue,Non-Veg,L,4,263,36,Wallet,2,1052
2942,5/2/2024,13:00:00,Bangalore,Peppy Paneer,Non-Veg,M,2,356,29,Wallet,4,712
2943,5/2/2024,14:00:00,Pune,Veg Extravaganza,Veg,M,3,482,31,Cash,2,1446
2944,5/2/2024,15:00:00,Hyderabad,Peppy Paneer,Non-Veg,S,2,589,24,Wallet,3,1178
2945,5/2/2024,16:00:00,Chennai,Chicken Dominator,Veg,S,3,348,26,UPI,5,1044
2946,5/2/2024,17:00:00,Mumbai,Margherita,Veg,M,4,526,42,Cash,4,2104
2947,5/2/2024,18:00:00,Mumbai,Veg Extravaganza,Veg,S,4,562,21,UPI,5,2248
2948,5/2/2024,19:00:00,Delhi,Margherita,Non-Veg,S,1,368,49,Card,4,368
2949,5/2/2024,20:00:00,Hyderabad,Pepper Barbecue,Veg,M,3,332,56,UPI,1,996
2950,5/2/2024,21:00:00,Mumbai,Chicken Dominator,Non-Veg,L,2,598,24,Cash,1,1196
2951,5/2/2024,22:00:00,Bangalore,Pepper Barbecue,Veg,S,1,513,39,UPI,3,513
2952,5/2/2024,23:00:00,Hyderabad,Chicken Dominator,Veg,S,4,331,45,UPI,5,1324
2953,5/3/2024,0:00:00,Bangalore,Margherita,Veg,M,1,396,58,Cash,5,396
2954,5/3/2024,1:00:00,Bangalore,Margherita,Non-Veg,M,2,334,25,Card,2,668
2955,5/3/2024,2:00:00,Mumbai,Margherita,Veg,S,2,234,48,Card,2,468
2956,5/3/2024,3:00:00,Hyderabad,Chicken Dominator,Veg,L,4,576,29,Card,4,2304
2957,5/3/2024,4:00:00,Chennai,Farmhouse,Veg,M,1,598,35,UPI,2,598
2958,5/3/2024,5:00:00,Pune,Margherita,Non-Veg,M,3,419,53,Card,2,1257
2959,5/3/2024,6:00:00,Mumbai,Pepper Barbecue,Veg,S,3,585,50,UPI,5,1755
2960,5/3/2024,7:00:00,Mumbai,Veg Extravaganza,Veg,M,3,575,55,Cash,1,1725
2961,5/3/2024,8:00:00,Chennai,Chicken Dominator,Veg,L,2,384,24,Card,5,768
2962,5/3/2024,9:00:00,Hyderabad,Pepper Barbecue,Non-Veg,S,1,204,52,Wallet,2,204
2963,5/3/2024,10:00:00,Hyderabad,Peppy Paneer,Non-Veg,M,3,270,38,Card,4,810
2964,5/3/2024,11:00:00,Bangalore,Peppy Paneer,Non-Veg,S,1,541,51,UPI,1,541
2965,5/3/2024,12:00:00,Chennai,Veg Extravaganza,Veg,L,4,440,42,Card,2,1760
2966,5/3/2024,13:00:00,Chennai,Farmhouse,Veg,S,3,550,22,UPI,2,1650
2967,5/3/2024,14:00:00,Hyderabad,Margherita,Non-Veg,L,1,496,20,UPI,4,496
2968,5/3/2024,15:00:00,Bangalore,Chicken Dominator,Veg,M,2,530,55,Cash,4,1060
2969,5/3/2024,16:00:00,Mumbai,Pepper Barbecue,Veg,M,4,392,47,UPI,2,1568
2970,5/3/2024,17:00:00,Delhi,Margherita,Veg,M,4,367,58,Card,2,1468
2971,5/3/2024,18:00:00,Pune,Pepper Barbecue,Non-Veg,S,4,538,24,UPI,5,2152
2972,5/3/2024,19:00:00,Mumbai,Chicken Dominator,Veg,M,4,435,32,UPI,3,1740
2973,5/3/2024,20:00:00,Hyderabad,Peppy Paneer,Veg,M,2,493,30,Card,4,986
2974,5/3/2024,21:00:00,Pune,Margherita,Non-Veg,S,2,497,41,Cash,4,994
2975,5/3/2024,22:00:00,Delhi,Veg Extravaganza,Veg,L,3,447,42,Card,5,1341
2976,5/3/2024,23:00:00,Delhi,Farmhouse,Veg,S,2,364,31,UPI,1,728
2977,5/4/2024,0:00:00,Bangalore,Veg Extravaganza,Non-Veg,M,2,511,40,UPI,1,1022
2978,5/4/2024,1:00:00,Pune,Farmhouse,Non-Veg,M,4,270,38,Cash,1,1080
2979,5/4/2024,2:00:00,Bangalore,Pepper Barbecue,Non-Veg,S,2,430,24,Card,4,860
2980,5/4/2024,3:00:00,Mumbai,Margherita,Non-Veg,M,4,254,43,Wallet,3,1016
2981,5/4/2024,4:00:00,Chennai,Margherita,Veg,M,1,381,49,UPI,3,381
2982,5/4/2024,5:00:00,Chennai,Farmhouse,Non-Veg,M,1,221,27,Wallet,5,221
2983,5/4/2024,6:00:00,Chennai,Peppy Paneer,Veg,M,1,482,21,Cash,1,482
2984,5/4/2024,7:00:00,Pune,Chicken Dominator,Non-Veg,S,1,304,53,Cash,1,304
2985,5/4/2024,8:00:00,Chennai,Veg Extravaganza,Non-Veg,L,1,374,42,UPI,2,374
2986,5/4/2024,9:00:00,Mumbai,Pepper Barbecue,Non-Veg,M,1,493,22,Card,5,493
2987,5/4/2024,10:00:00,Bangalore,Veg Extravaganza,Non-Veg,S,1,567,43,Card,5,567
2988,5/4/2024,11:00:00,Pune,Veg Extravaganza,Non-Veg,L,4,238,37,Card,4,952
2989,5/4/2024,12:00:00,Bangalore,Pepper Barbecue,Veg,S,4,598,56,Card,4,2392
2990,5/4/2024,13:00:00,Pune,Pepper Barbecue,Non-Veg,S,4,574,50,Card,5,2296
2991,5/4/2024,14:00:00,Bangalore,Margherita,Veg,M,4,259,33,Wallet,3,1036
2992,5/4/2024,15:00:00,Delhi,Veg Extravaganza,Veg,L,2,591,20,Card,5,1182
2993,5/4/2024,16:00:00,Bangalore,Chicken Dominator,Veg,L,2,499,33,Card,3,998
2994,5/4/2024,17:00:00,Chennai,Chicken Dominator,Veg,L,3,498,24,Card,4,1494
2995,5/4/2024,18:00:00,Delhi,Farmhouse,Non-Veg,M,2,589,50,Card,5,1178
2996,5/4/2024,19:00:00,Bangalore,Pepper Barbecue,Non-Veg,M,4,411,50,UPI,3,1644
2997,5/4/2024,20:00:00,Pune,Margherita,Veg,M,4,354,49,UPI,2,1416
2998,5/4/2024,21:00:00,Pune,Chicken Dominator,Veg,S,1,372,55,Cash,2,372
2999,5/4/2024,22:00:00,Pune,Peppy Paneer,Veg,L,1,222,20,UPI,5,222
3000,5/4/2024,23:00:00,Hyderabad,Margherita,Non-Veg,S,3,439,22,Cash,1,1317
3001,5/5/2024,0:00:00,Mumbai,Margherita,Veg,M,2,408,39,Cash,5,816
3002,5/5/2024,1:00:00,Pune,Chicken Dominator,Non-Veg,L,4,321,40,Card,4,1284
3003,5/5/2024,2:00:00,Delhi,Peppy Paneer,Non-Veg,L,2,452,49,Wallet,4,904
3004,5/5/2024,3:00:00,Pune,Farmhouse,Veg,S,3,340,49,Card,2,1020
3005,5/5/2024,4:00:00,Hyderabad,Chicken Dominator,Non-Veg,S,1,539,24,UPI,3,539
3006,5/5/2024,5:00:00,Chennai,Peppy Paneer,Non-Veg,M,4,561,29,UPI,2,2244
3007,5/5/2024,6:00:00,Delhi,Margherita,Non-Veg,M,1,519,43,Wallet,3,519
3008,5/5/2024,7:00:00,Hyderabad,Peppy Paneer,Veg,M,4,352,58,Wallet,5,1408
3009,5/5/2024,8:00:00,Chennai,Margherita,Veg,M,1,580,25,UPI,1,580
3010,5/5/2024,9:00:00,Delhi,Chicken Dominator,Non-Veg,L,1,413,29,UPI,4,413
3011,5/5/2024,10:00:00,Bangalore,Pepper Barbecue,Veg,S,3,507,29,UPI,5,1521
3012,5/5/2024,11:00:00,Mumbai,Chicken Dominator,Non-Veg,M,2,247,44,Card,2,494
3013,5/5/2024,12:00:00,Mumbai,Veg Extravaganza,Veg,M,1,516,33,Card,5,516
3014,5/5/2024,13:00:00,Hyderabad,Veg Extravaganza,Veg,S,4,216,58,Card,1,864
3015,5/5/2024,14:00:00,Chennai,Veg Extravaganza,Veg,S,2,495,32,Cash,3,990
3016,5/5/2024,15:00:00,Mumbai,Chicken Dominator,Veg,L,2,530,30,Card,1,1060
3017,5/5/2024,16:00:00,Chennai,Farmhouse,Veg,L,1,544,58,UPI,2,544
3018,5/5/2024,17:00:00,Chennai,Chicken Dominator,Veg,S,1,268,30,UPI,1,268
3019,5/5/2024,18:00:00,Hyderabad,Pepper Barbecue,Veg,L,1,284,35,Cash,4,284
3020,5/5/2024,19:00:00,Hyderabad,Peppy Paneer,Non-Veg,S,2,481,52,Card,1,962
3021,5/5/2024,20:00:00,Hyderabad,Chicken Dominator,Non-Veg,M,3,407,51,UPI,5,1221
3022,5/5/2024,21:00:00,Mumbai,Chicken Dominator,Veg,S,1,239,29,UPI,3,239
3023,5/5/2024,22:00:00,Hyderabad,Margherita,Veg,L,2,295,34,Cash,4,590
3024,5/5/2024,23:00:00,Mumbai,Margherita,Veg,S,2,449,35,UPI,4,898
3025,5/6/2024,0:00:00,Hyderabad,Margherita,Veg,M,4,572,46,Card,4,2288
3026,5/6/2024,1:00:00,Pune,Chicken Dominator,Veg,L,1,335,51,Card,2,335
3027,5/6/2024,2:00:00,Chennai,Farmhouse,Veg,S,3,272,25,UPI,2,816
3028,5/6/2024,3:00:00,Hyderabad,Peppy Paneer,Veg,M,4,500,55,Card,5,2000
3029,5/6/2024,4:00:00,Delhi,Peppy Paneer,Non-Veg,S,1,472,27,UPI,3,472
3030,5/6/2024,5:00:00,Chennai,Pepper Barbecue,Veg,M,4,368,44,UPI,1,1472
3031,5/6/2024,6:00:00,Chennai,Farmhouse,Non-Veg,M,1,532,26,UPI,5,532
3032,5/6/2024,7:00:00,Hyderabad,Farmhouse,Veg,M,4,592,36,Card,2,2368
3033,5/6/2024,8:00:00,Bangalore,Peppy Paneer,Non-Veg,L,3,397,49,Cash,5,1191
3034,5/6/2024,9:00:00,Hyderabad,Veg Extravaganza,Veg,M,4,546,21,UPI,3,2184
3035,5/6/2024,10:00:00,Chennai,Margherita,Veg,S,4,305,36,Cash,5,1220
3036,5/6/2024,11:00:00,Delhi,Margherita,Veg,M,4,300,23,UPI,4,1200
3037,5/6/2024,12:00:00,Chennai,Peppy Paneer,Veg,L,1,558,45,Card,1,558
3038,5/6/2024,13:00:00,Delhi,Farmhouse,Veg,L,1,434,33,Card,2,434
3039,5/6/2024,14:00:00,Mumbai,Pepper Barbecue,Veg,S,3,479,27,Card,2,1437
3040,5/6/2024,15:00:00,Pune,Veg Extravaganza,Non-Veg,M,4,528,24,UPI,3,2112
3041,5/6/2024,16:00:00,Chennai,Peppy Paneer,Veg,L,2,576,24,UPI,3,1152
3042,5/6/2024,17:00:00,Hyderabad,Margherita,Non-Veg,L,4,305,24,Card,3,1220
3043,5/6/2024,18:00:00,Mumbai,Chicken Dominator,Veg,M,2,594,46,UPI,2,1188
3044,5/6/2024,19:00:00,Pune,Farmhouse,Non-Veg,S,2,234,24,Cash,4,468
3045,5/6/2024,20:00:00,Hyderabad,Chicken Dominator,Veg,S,4,356,22,UPI,1,1424
3046,5/6/2024,21:00:00,Bangalore,Pepper Barbecue,Veg,S,2,591,57,UPI,3,1182
3047,5/6/2024,22:00:00,Hyderabad,Peppy Paneer,Veg,L,2,472,49,UPI,2,944
3048,5/6/2024,23:00:00,Delhi,Margherita,Veg,S,4,595,20,Card,4,2380
3049,5/7/2024,0:00:00,Delhi,Veg Extravaganza,Veg,M,1,439,27,Cash,3,439
3050,5/7/2024,1:00:00,Bangalore,Chicken Dominator,Veg,M,4,406,32,Card,3,1624
3051,5/7/2024,2:00:00,Mumbai,Veg Extravaganza,Non-Veg,M,3,444,39,UPI,1,1332
3052,5/7/2024,3:00:00,Pune,Pepper Barbecue,Non-Veg,M,2,292,25,Cash,1,584
3053,5/7/2024,4:00:00,Hyderabad,Margherita,Veg,M,3,308,27,UPI,5,924
3054,5/7/2024,5:00:00,Delhi,Chicken Dominator,Non-Veg,M,2,505,49,Card,3,1010
3055,5/7/2024,6:00:00,Mumbai,Pepper Barbecue,Non-Veg,S,1,313,59,Cash,5,313
3056,5/7/2024,7:00:00,Bangalore,Veg Extravaganza,Non-Veg,M,2,223,34,UPI,2,446
3057,5/7/2024,8:00:00,Chennai,Veg Extravaganza,Veg,L,4,492,29,UPI,1,1968
3058,5/7/2024,9:00:00,Delhi,Chicken Dominator,Veg,L,2,451,52,UPI,4,902
3059,5/7/2024,10:00:00,Bangalore,Margherita,Veg,M,3,466,28,Cash,3,1398
3060,5/7/2024,11:00:00,Hyderabad,Veg Extravaganza,Non-Veg,L,4,554,52,Card,3,2216
3061,5/7/2024,12:00:00,Pune,Peppy Paneer,Veg,M,3,408,28,UPI,5,1224
3062,5/7/2024,13:00:00,Delhi,Pepper Barbecue,Veg,M,1,254,33,UPI,1,254
3063,5/7/2024,14:00:00,Delhi,Chicken Dominator,Veg,L,3,226,51,Card,5,678
3064,5/7/2024,15:00:00,Hyderabad,Farmhouse,Veg,M,3,522,56,UPI,3,1566
3065,5/7/2024,16:00:00,Chennai,Farmhouse,Non-Veg,S,3,201,25,UPI,1,603
3066,5/7/2024,17:00:00,Mumbai,Margherita,Veg,L,4,267,24,Card,3,1068
3067,5/7/2024,18:00:00,Pune,Peppy Paneer,Non-Veg,L,1,347,23,Card,1,347
3068,5/7/2024,19:00:00,Delhi,Veg Extravaganza,Non-Veg,M,1,518,35,UPI,3,518
3069,5/7/2024,20:00:00,Pune,Farmhouse,Veg,L,1,527,29,UPI,4,527
3070,5/7/2024,21:00:00,Delhi,Margherita,Veg,M,3,329,50,Cash,5,987
3071,5/7/2024,22:00:00,Pune,Pepper Barbecue,Non-Veg,M,4,282,50,UPI,1,1128
3072,5/7/2024,23:00:00,Bangalore,Peppy Paneer,Veg,M,4,241,33,Card,5,964
3073,5/8/2024,0:00:00,Delhi,Peppy Paneer,Veg,S,4,355,32,Card,1,1420
3074,5/8/2024,1:00:00,Pune,Margherita,Veg,M,3,356,23,UPI,1,1068
3075,5/8/2024,2:00:00,Mumbai,Margherita,Veg,S,1,306,45,Card,1,306
3076,5/8/2024,3:00:00,Bangalore,Veg Extravaganza,Veg,S,3,483,43,Card,3,1449
3077,5/8/2024,4:00:00,Bangalore,Margherita,Veg,M,4,387,28,Card,2,1548
3078,5/8/2024,5:00:00,Mumbai,Veg Extravaganza,Veg,M,3,304,54,Card,3,912
3079,5/8/2024,6:00:00,Pune,Veg Extravaganza,Veg,S,2,311,34,Cash,2,622
3080,5/8/2024,7:00:00,Hyderabad,Chicken Dominator,Non-Veg,L,1,332,43,Card,3,332
3081,5/8/2024,8:00:00,Mumbai,Peppy Paneer,Veg,M,1,470,50,UPI,2,470
3082,5/8/2024,9:00:00,Pune,Pepper Barbecue,Non-Veg,S,4,309,38,UPI,1,1236
3083,5/8/2024,10:00:00,Mumbai,Peppy Paneer,Veg,M,3,272,21,UPI,1,816
3084,5/8/2024,11:00:00,Mumbai,Peppy Paneer,Non-Veg,L,4,545,21,Wallet,2,2180
3085,5/8/2024,12:00:00,Delhi,Chicken Dominator,Veg,M,3,492,55,Wallet,2,1476
3086,5/8/2024,13:00:00,Pune,Veg Extravaganza,Non-Veg,S,2,342,56,UPI,5,684
3087,5/8/2024,14:00:00,Hyderabad,Veg Extravaganza,Veg,S,1,459,53,Card,1,459
3088,5/8/2024,15:00:00,Delhi,Margherita,Non-Veg,M,1,444,58,UPI,3,444
3089,5/8/2024,16:00:00,Mumbai,Chicken Dominator,Veg,M,3,539,38,Wallet,5,1617
3090,5/8/2024,17:00:00,Chennai,Margherita,Veg,M,1,354,57,UPI,2,354
3091,5/8/2024,18:00:00,Mumbai,Chicken Dominator,Veg,L,3,348,42,Card,3,1044
3092,5/8/2024,19:00:00,Mumbai,Margherita,Non-Veg,S,4,259,35,UPI,4,1036
3093,5/8/2024,20:00:00,Pune,Farmhouse,Non-Veg,L,2,285,25,UPI,4,570
3094,5/8/2024,21:00:00,Pune,Peppy Paneer,Veg,L,3,391,45,UPI,4,1173
3095,5/8/2024,22:00:00,Delhi,Peppy Paneer,Non-Veg,L,2,526,41,Card,3,1052
3096,5/8/2024,23:00:00,Hyderabad,Pepper Barbecue,Non-Veg,L,4,381,43,UPI,2,1524
3097,5/9/2024,0:00:00,Delhi,Veg Extravaganza,Non-Veg,L,4,486,59,UPI,3,1944
3098,5/9/2024,1:00:00,Bangalore,Pepper Barbecue,Non-Veg,M,4,472,40,UPI,5,1888
3099,5/9/2024,2:00:00,Mumbai,Farmhouse,Non-Veg,M,3,454,49,Card,5,1362
3100,5/9/2024,3:00:00,Chennai,Pepper Barbecue,Veg,M,2,206,30,Cash,4,412
3101,5/9/2024,4:00:00,Mumbai,Peppy Paneer,Non-Veg,L,2,325,28,Card,2,650
3102,5/9/2024,5:00:00,Mumbai,Veg Extravaganza,Veg,M,1,282,31,Card,5,282
3103,5/9/2024,6:00:00,Delhi,Farmhouse,Non-Veg,S,3,227,45,UPI,1,681
3104,5/9/2024,7:00:00,Chennai,Peppy Paneer,Veg,S,1,465,57,Card,1,465
3105,5/9/2024,8:00:00,Chennai,Margherita,Veg,L,1,482,22,Card,4,482
3106,5/9/2024,9:00:00,Chennai,Chicken Dominator,Veg,L,3,596,52,UPI,4,1788
3107,5/9/2024,10:00:00,Delhi,Farmhouse,Non-Veg,M,1,450,34,UPI,4,450
3108,5/9/2024,11:00:00,Mumbai,Veg Extravaganza,Non-Veg,S,1,387,24,UPI,5,387
3109,5/9/2024,12:00:00,Delhi,Pepper Barbecue,Veg,M,1,582,43,UPI,2,582
3110,5/9/2024,13:00:00,Pune,Pepper Barbecue,Non-Veg,S,4,498,30,UPI,4,1992
3111,5/9/2024,14:00:00,Pune,Farmhouse,Non-Veg,M,3,268,52,UPI,3,804
3112,5/9/2024,15:00:00,Delhi,Veg Extravaganza,Non-Veg,M,4,518,42,UPI,4,2072
3113,5/9/2024,16:00:00,Chennai,Farmhouse,Veg,L,1,525,29,Card,5,525
3114,5/9/2024,17:00:00,Mumbai,Veg Extravaganza,Non-Veg,M,1,298,47,Card,2,298
3115,5/9/2024,18:00:00,Delhi,Pepper Barbecue,Veg,M,4,392,58,Cash,4,1568
3116,5/9/2024,19:00:00,Delhi,Peppy Paneer,Non-Veg,L,1,426,36,UPI,1,426
3117,5/9/2024,20:00:00,Delhi,Margherita,Veg,M,3,381,45,UPI,4,1143
3118,5/9/2024,21:00:00,Bangalore,Peppy Paneer,Veg,S,2,526,44,Wallet,4,1052
3119,5/9/2024,22:00:00,Pune,Margherita,Non-Veg,M,4,292,55,UPI,2,1168
3120,5/9/2024,23:00:00,Chennai,Pepper Barbecue,Veg,L,2,342,31,Cash,3,684
3121,5/10/2024,0:00:00,Hyderabad,Peppy Paneer,Veg,M,2,402,22,Card,4,804
3122,5/10/2024,1:00:00,Chennai,Peppy Paneer,Non-Veg,M,2,331,48,Card,4,662
3123,5/10/2024,2:00:00,Hyderabad,Farmhouse,Veg,L,4,466,43,UPI,5,1864
